contest_id,problem_index,name,tags,rating
1924,E,Paper Cutting Again,"['combinatorics', 'probabilities']",3100
1924,D,Balanced Subsequences,"['combinatorics', 'dp', 'math']",2700
1924,C,Fractal Origami,"['geometry', 'math', 'matrices']",2400
1924,B,Space Harbour,"['data structures', 'implementation', 'math', 'sortings']",2100
1924,A,Did We Get Everything Covered?,"['constructive algorithms', 'dp', 'greedy', 'shortest paths', 'strings']",1500
1923,F,Shrink-Reverse,"['binary search', 'brute force', 'greedy', 'hashing', 'implementation', 'string suffix structures', 'strings']",2800
1923,E,Count Paths,"['data structures', 'dfs and similar', 'dp', 'dsu', 'graphs', 'trees']",2000
1923,D,Slimes,"['binary search', 'constructive algorithms', 'data structures', 'greedy', 'two pointers']",1800
1923,C,Find B,"['constructive algorithms', 'greedy']",1400
1923,B,Monsters Attack!,"['dp', 'greedy', 'implementation']",1100
1923,A,Moving Chips,"['greedy', 'implementation']",800
1922,F,Replace on Segment,"['dp', 'graph matchings']",2500
1922,E,Increasing Subsequences,"['bitmasks', 'constructive algorithms', 'divide and conquer', 'greedy', 'math']",1800
1922,D,Berserk Monsters,"['brute force', 'data structures', 'dsu', 'implementation', 'math']",1900
1922,C,Closest Cities,"['greedy', 'implementation', 'math']",1300
1922,B,Forming Triangles,"['combinatorics', 'constructive algorithms', 'math', 'sortings']",1200
1922,A,Tricky Template,"['constructive algorithms', 'implementation', 'strings']",800
1921,G,Mischievous Shooter,"['brute force', 'data structures', 'divide and conquer', 'dp', 'implementation']",2200
1921,F,Sum of Progression,"['brute force', 'data structures', 'dp', 'implementation', 'math']",1900
1921,E,Eat the Chip,"['brute force', 'games', 'greedy', 'math']",1600
1921,D,Very Different Array,"['data structures', 'greedy', 'sortings', 'two pointers']",1100
1921,C,Sending Messages,"['greedy', 'math']",900
1921,B,Arranging Cats,"['greedy', 'implementation']",800
1921,A,Square,"['greedy', 'math']",800
1920,F2,Smooth Sailing (Hard Version),"['binary search', 'data structures', 'dsu', 'geometry', 'graphs', 'trees']",3000
1920,F1,Smooth Sailing (Easy Version),"['binary search', 'brute force', 'data structures', 'dfs and similar', 'dsu', 'graphs', 'shortest paths']",2500
1920,E,Counting Binary Strings,"['combinatorics', 'dp', 'math']",2100
1920,D,Array Repetition,"['binary search', 'brute force', 'dsu', 'implementation', 'math']",1900
1920,C,Partitioning the Array,"['brute force', 'math', 'number theory']",1600
1920,B,Summation Game,"['games', 'greedy', 'math', 'sortings']",1100
1920,A,Satisfying Constraints,"['brute force', 'greedy', 'math']",800
1919,H,Tree Diameter,"['interactive', 'trees']",2000
1919,G,Tree LGM,"['constructive algorithms', 'divide and conquer', 'games', 'trees']",3500
1919,F2,Wine Factory (Hard Version),"['data structures', 'dp', 'flows', 'greedy', 'matrices']",2800
1919,F1,Wine Factory (Easy Version),"['data structures', 'greedy']",2300
1919,E,Counting Prefixes,"['combinatorics', 'constructive algorithms', 'dp', 'implementation', 'math']",2600
1919,D,01 Tree,"['constructive algorithms', 'data structures', 'dsu', 'greedy', 'sortings', 'trees']",2100
1919,C,Grouping Increases,"['data structures', 'dp', 'greedy']",1400
1919,B,Plus-Minus Split,['greedy'],800
1919,A,Wallet Exchange,"['games', 'math']",800
1918,G,Permutation of Given,"['constructive algorithms', 'math']",2700
1918,F,Caterpillar on a Tree,"['dfs and similar', 'graphs', 'greedy', 'implementation', 'sortings', 'trees']",2500
1918,E,ace5 and Task Order,"['constructive algorithms', 'divide and conquer', 'implementation', 'interactive', 'probabilities', 'sortings']",2200
1918,D,Blocking Elements,"['binary search', 'data structures', 'dp', 'implementation', 'two pointers']",1900
1918,C,XOR-distance,"['bitmasks', 'greedy', 'implementation', 'math']",1400
1918,B,Minimize Inversions,"['constructive algorithms', 'data structures', 'greedy', 'implementation', 'sortings']",900
1918,A,Brick Wall,"['constructive algorithms', 'greedy', 'implementation', 'math']",800
1917,F,Construct Tree,"['bitmasks', 'constructive algorithms', 'dp', 'trees']",2500
1917,E,Construct Matrix,"['constructive algorithms', 'math']",2500
1917,D,Yet Another Inversions Problem,"['combinatorics', 'data structures', 'dp', 'implementation', 'math', 'number theory']",2300
1917,C,Watering an Array,"['brute force', 'greedy', 'implementation', 'math']",1600
1917,B,Erase First or Second Letter,"['brute force', 'combinatorics', 'data structures', 'dp', 'strings']",1100
1917,A,Least Product,"['constructive algorithms', 'math']",800
1916,H2,Matrix Rank (Hard Version),"['combinatorics', 'dp', 'math', 'matrices', 'string suffix structures']",2700
1916,H1,Matrix Rank (Easy Version),"['brute force', 'combinatorics', 'dp', 'math', 'matrices']",2700
1916,G,Optimizations From Chelsu,"['divide and conquer', 'dp', 'number theory', 'trees']",3500
1916,F,Group Division,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy']",2900
1916,E,Happy Life in University,"['data structures', 'dfs and similar', 'greedy', 'trees']",2300
1916,D,Mathematical Problem,"['brute force', 'constructive algorithms', 'geometry', 'math']",1700
1916,C,Training Before the Olympiad,"['constructive algorithms', 'games', 'greedy', 'implementation', 'math']",1200
1916,B,Two Divisors,"['constructive algorithms', 'math', 'number theory']",1000
1916,A,2023,"['constructive algorithms', 'implementation', 'math', 'number theory']",800
1915,G,Bicycles,"['graphs', 'greedy', 'implementation', 'shortest paths', 'sortings']",1800
1915,F,Greetings,"['data structures', 'divide and conquer', 'sortings']",1500
1915,E,Romantic Glasses,"['data structures', 'greedy', 'math']",1300
1915,D,Unnatural Language Processing,"['greedy', 'implementation', 'strings']",900
1915,C,Can I Square?,"['binary search', 'implementation']",800
1915,B,Not Quite Latin Square,"['bitmasks', 'brute force', 'implementation']",800
1915,A,Odd One Out,"['bitmasks', 'implementation']",800
1914,G2,Light Bulbs (Hard Version),"['combinatorics', 'data structures', 'dfs and similar', 'dp', 'graphs', 'hashing']",2300
1914,G1,Light Bulbs (Easy Version),"['brute force', 'combinatorics', 'dfs and similar', 'dp', 'dsu', 'graphs', 'math', 'trees']",2100
1914,F,Programming Competition,"['dfs and similar', 'dp', 'graph matchings', 'greedy', 'trees']",1900
1914,E2,Game with Marbles (Hard Version),"['games', 'greedy', 'sortings']",1400
1914,E1,Game with Marbles (Easy Version),"['brute force', 'games', 'greedy', 'sortings']",1400
1914,D,Three Activities,"['brute force', 'dp', 'greedy', 'implementation', 'sortings']",1200
1914,C,Quests,"['greedy', 'math']",1100
1914,B,Preparing for the Contest,"['constructive algorithms', 'math']",800
1914,A,Problemsolving Log,"['implementation', 'strings']",800
1913,F,Palindromic Problem,"['binary search', 'data structures', 'hashing', 'string suffix structures', 'strings']",2800
1913,E,Matrix Problem,"['flows', 'graphs']",2400
1913,D,Array Collapse,"['data structures', 'divide and conquer', 'dp', 'trees']",2100
1913,C,Game with Multiset,"['binary search', 'bitmasks', 'brute force', 'greedy']",1300
1913,B,Swap and Delete,['strings'],1000
1913,A,Rating Increase,['implementation'],800
1912,L,LOL Lovers,['strings'],800
1912,K,Kim's Quest,"['bitmasks', 'combinatorics', 'dp']",1800
1912,J,Joy of Pokémon Observation,[],2300
1912,I,Innovative Washing Machine,"['geometry', 'math', 'two pointers']",3300
1912,H,Hypercatapult Commute,['graphs'],2400
1912,G,Great City Saint Petersburg,['data structures'],2400
1912,F,Fugitive Frenzy,"['math', 'probabilities']",3100
1912,E,Evaluate It and Back Again,"['constructive algorithms', 'implementation', 'math']",2200
1912,D,Divisibility Test,['math'],1900
1912,C,Cactus Transformation,['constructive algorithms'],3300
1912,B,Blueprint for Seating,"['combinatorics', 'divide and conquer', 'math']",2100
1912,A,Accumulator Apex,"['data structures', 'implementation', 'sortings']",1900
1910,J,Two Colors,['*special'],2900
1910,I,Inverse Problem,"['*special', 'combinatorics', 'dp']",2700
1910,H,Sum of Digits of Sums,"['*special', 'binary search', 'data structures']",2400
1910,G,Pool Records,"['*special', 'greedy']",2700
1910,F,Build Railway Stations,"['*special', 'greedy', 'trees']",2000
1910,E,Maximum Sum Subarrays,"['*special', 'dp']",2100
1910,D,Remove and Add,"['*special', 'greedy']",1800
1910,C,Poisonous Swamp,"['*special', '*special', 'implementation', 'implementation']",1600
1910,B,Security Guard,"['*special', 'greedy']",1600
1910,A,Username,"['*special', 'implementation']",1100
1909,I,Short Permutation Problem,"['combinatorics', 'dp', 'fft', 'math']",1900
1909,H,Parallel Swaps Sort,"['constructive algorithms', 'data structures']",3500
1909,G,Pumping Lemma,"['hashing', 'strings']",3000
1909,F2,Small Permutation Problem (Hard Version),"['combinatorics', 'dp', 'math']",2500
1909,F1,Small Permutation Problem (Easy Version),"['brute force', 'combinatorics', 'dp', 'math']",2200
1909,E,Multiple Lamps,"['bitmasks', 'brute force', 'constructive algorithms', 'math', 'number theory']",2400
1909,D,Split Plus K,"['greedy', 'math', 'number theory']",1900
1909,C,Heavy Intervals,"['constructive algorithms', 'data structures', 'dsu', 'greedy', 'math', 'sortings']",1400
1909,B,Make Almost Equal With Mod,"['bitmasks', 'constructive algorithms', 'math', 'number theory']",1200
1909,A,Distinct Buttons,"['implementation', 'math']",800
1907,G,Lights,"['brute force', 'constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'implementation']",2200
1907,F,Shift and Reverse,"['greedy', 'sortings']",1800
1907,E,Good Triples,"['brute force', 'combinatorics', 'number theory']",1600
1907,D,Jumping Through Segments,"['binary search', 'constructive algorithms']",1400
1907,C,Removal of Unattractive Pairs,"['constructive algorithms', 'greedy', 'math', 'strings']",1200
1907,B,YetnotherrokenKeoard,"['data structures', 'implementation', 'strings']",1000
1907,A,Rook,['implementation'],800
1906,M,Triangle Construction,"['greedy', 'math']",1700
1906,L,Palindromic Parentheses,['constructive algorithms'],2500
1906,K,Deck-Building Game,"['divide and conquer', 'math']",2500
1906,J,Count BFS Graph,"['combinatorics', 'dp']",2100
1906,I,Contingency Plan 2,['graph matchings'],2900
1906,H,Twin Friends,"['combinatorics', 'dp']",2200
1906,G,Grid Game 2,"['games', 'number theory']",2900
1906,F,Maximize The Value,"['data structures', 'sortings']",2100
1906,E,Merge Not Sort,"['constructive algorithms', 'dp']",1900
1906,D,Spaceship Exploration,"['binary search', 'geometry']",2800
1906,C,Cursed Game,['interactive'],3000
1906,B,Button Pressing,"['bitmasks', 'constructive algorithms', 'hashing']",2600
1906,A,Easy As ABC,['brute force'],1000
1905,F,Field Should Not Be Empty,"['brute force', 'data structures', 'divide and conquer']",2600
1905,E,One-X,"['combinatorics', 'dfs and similar', 'dp', 'math', 'trees']",2400
1905,D,Cyclic MEX,"['data structures', 'implementation', 'math', 'two pointers']",2000
1905,C,Largest Subsequence,"['greedy', 'strings']",1400
1905,B,Begginer's Zelda,"['greedy', 'trees']",1100
1905,A,Constructive Problems,"['constructive algorithms', 'math']",800
1904,F,Beautiful Tree,"['data structures', 'dfs and similar', 'graphs', 'implementation', 'trees']",2800
1904,E,Tree Queries,"['data structures', 'dfs and similar', 'graphs', 'implementation', 'trees']",2500
1904,D2,Set To Max (Hard Version),"['constructive algorithms', 'data structures', 'divide and conquer', 'greedy', 'implementation', 'sortings']",1800
1904,D1,Set To Max (Easy Version),"['brute force', 'constructive algorithms', 'greedy']",1600
1904,C,Array Game,"['binary search', 'brute force', 'data structures', 'sortings', 'two pointers']",1400
1904,B,Collecting Game,"['binary search', 'dp', 'greedy', 'sortings', 'two pointers']",1100
1904,A,Forked!,"['brute force', 'implementation']",900
1903,F,Babysitting,"['2-sat', 'binary search', 'data structures', 'graphs', 'trees']",2500
1903,E,Geo Game,"['greedy', 'interactive', 'math']",2000
1903,D2,Maximum And Queries (hard version),"['bitmasks', 'divide and conquer', 'dp', 'greedy']",2500
1903,D1,Maximum And Queries (easy version),"['binary search', 'bitmasks', 'brute force', 'greedy']",1700
1903,C,Theofanis' Nightmare,"['constructive algorithms', 'greedy']",1400
1903,B,StORage room,"['bitmasks', 'brute force', 'constructive algorithms', 'greedy']",1200
1903,A,Halloumi Boxes,"['brute force', 'greedy', 'sortings']",800
1902,F,Trees and XOR Queries Again,"['data structures', 'dfs and similar', 'divide and conquer', 'graphs', 'implementation', 'math', 'trees']",2400
1902,E,Collapsing Strings,"['data structures', 'strings', 'trees']",1900
1902,D,Robot Queries,"['binary search', 'data structures', 'dp', 'implementation']",1900
1902,C,Insert and Equalize,"['brute force', 'constructive algorithms', 'greedy', 'math', 'number theory']",1300
1902,B,Getting Points,"['binary search', 'brute force', 'greedy']",1100
1902,A,Binary Imbalance,['constructive algorithms'],800
1901,F,Landscaping,"['binary search', 'geometry', 'two pointers']",2900
1901,E,Compressed Tree,"['dfs and similar', 'dp', 'graphs', 'greedy', 'sortings', 'trees']",2200
1901,D,Yet Another Monster Fight,"['binary search', 'dp', 'greedy', 'implementation', 'math']",1700
1901,C,"Add, Divide and Floor","['constructive algorithms', 'greedy', 'math']",1400
1901,B,Chip and Ribbon,"['greedy', 'math']",1100
1901,A,Line Trip,"['greedy', 'math']",800
1900,F,Local Deletions,"['binary search', 'data structures', 'implementation']",2800
1900,E,Transitive Graph,"['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation']",2100
1900,D,Small GCD,"['bitmasks', 'brute force', 'dp', 'math', 'number theory']",2000
1900,C,Anji's Binary Tree,"['dfs and similar', 'dp', 'trees']",1300
1900,B,Laura and Operations,"['dp', 'math']",900
1900,A,Cover in Water,"['constructive algorithms', 'greedy', 'implementation', 'strings']",800
1899,G,Unusual Entertainment,"['data structures', 'dfs and similar', 'dsu', 'shortest paths', 'sortings', 'trees', 'two pointers']",1900
1899,F,Alex's whims,"['constructive algorithms', 'graphs', 'greedy', 'shortest paths', 'trees']",1600
1899,E,Queue Sort,"['greedy', 'implementation', 'sortings']",1300
1899,D,Yarik and Musical Notes,"['hashing', 'math', 'number theory']",1300
1899,C,Yarik and Array,"['dp', 'greedy', 'two pointers']",1100
1899,B,250 Thousand Tons of TNT,"['brute force', 'implementation', 'number theory']",1100
1899,A,Game with Integers,"['games', 'math', 'number theory']",800
1898,F,Vova Escapes the Matrix,"['brute force', 'dfs and similar', 'divide and conquer', 'shortest paths']",2600
1898,E,Sofia and Strings,"['data structures', 'greedy', 'sortings', 'strings', 'two pointers']",2200
1898,D,Absolute Beauty,"['greedy', 'math']",1900
1898,C,Colorful Grid,['constructive algorithms'],1700
1898,B,Milena and Admirer,"['greedy', 'math']",1500
1898,A,Milica and String,"['brute force', 'implementation', 'strings']",800
1896,H2,Cyclic Hamming (Hard Version),"['brute force', 'dp', 'fft', 'math', 'number theory']",3500
1896,H1,Cyclic Hamming (Easy Version),"['brute force', 'divide and conquer', 'dp', 'fft', 'math', 'number theory']",3400
1896,G,Pepe Racing,"['constructive algorithms', 'implementation', 'interactive', 'sortings']",3200
1896,F,Bracket Xoring,"['constructive algorithms', 'greedy', 'implementation', 'math']",2600
1896,E,Permutation Sorting,"['data structures', 'sortings']",2100
1896,D,Ones and Twos,"['binary search', 'data structures', 'divide and conquer', 'math', 'two pointers']",1700
1896,C,Matching Arrays,"['binary search', 'constructive algorithms', 'greedy', 'sortings']",1400
1896,B,AB Flipping,"['greedy', 'strings', 'two pointers']",900
1896,A,Jagged Swaps,['sortings'],800
1895,G,"Two Characters, Two Colors","['binary search', 'data structures', 'dp', 'flows', 'greedy']",3100
1895,F,Fancy Arrays,"['combinatorics', 'dp', 'math', 'matrices']",2600
1895,E,Infinite Card Game,"['binary search', 'brute force', 'data structures', 'dfs and similar', 'dp', 'dsu', 'games', 'graphs', 'greedy', 'sortings', 'two pointers']",2300
1895,D,XOR Construction,"['bitmasks', 'constructive algorithms', 'data structures', 'math', 'string suffix structures', 'trees']",1900
1895,C,Torn Lucky Ticket,"['brute force', 'dp', 'hashing', 'implementation', 'math']",1400
1895,B,Points and Minimum Distance,"['greedy', 'math', 'sortings']",800
